<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2005.05.31	1.24790	1.24900	1.22940	1.23080	12687	0	30
2005.06.01	1.23080	1.23450	1.21580	1.22070	12636	0	30
2005.06.02	1.22060	1.22990	1.21810	1.22770	12365	0	30
2005.06.03	1.22710	1.23440	1.22030	1.22320	12353	0	30
2005.06.06	1.22270	1.22960	1.22180	1.22600	11357	0	30
2005.06.07	1.22640	1.23170	1.22360	1.22860	11328	0	30
2005.06.08	1.22840	1.23560	1.22060	1.22350	13428	0	30
2005.06.09	1.22330	1.22600	1.21760	1.22290	13096	0	30
2005.06.10	1.22290	1.22520	1.21060	1.21220	12950	0	30
2005.06.13	1.21090	1.21240	1.20280	1.21120	13299	0	30
2005.06.14	1.21160	1.21540	1.20210	1.20330	12807	0	30
2005.06.15	1.20330	1.21350	1.20160	1.21240	13872	0	30
2005.06.16	1.21250	1.21710	1.20570	1.21050	13441	0	30
2005.06.17	1.21050	1.22920	1.20910	1.22830	13070	0	30
2005.06.20	1.21880	1.22440	1.21240	1.21550	12219	0	30
2005.06.21	1.21550	1.21900	1.20680	1.21730	13824	0	30
2005.06.22	1.21750	1.22090	1.20980	1.21330	13403	0	30
2005.06.23	1.21310	1.21460	1.20160	1.20340	13182	0	30
2005.06.24	1.20310	1.21110	1.19820	1.20950	12217	0	30
2005.06.27	1.20990	1.21880	1.20930	1.21710	12152	0	30
2005.06.28	1.21710	1.21790	1.20490	1.20670	13084	0	30
2005.06.29	1.20670	1.21140	1.20150	1.20700	13049	0	30
2005.06.30	1.20690	1.21240	1.20420	1.20940	13350	0	30
2005.07.01	1.20910	1.21090	1.19330	1.19370	12018	0	30
2005.07.04	1.19320	1.19520	1.18850	1.19000	10007	0	30
2005.07.05	1.18960	1.19420	1.18650	1.19180	12323	0	30
2005.07.06	1.19180	1.19560	1.18920	1.19360	11608	0	30
2005.07.07	1.19350	1.20420	1.19080	1.19520	13245	0	30
2005.07.08	1.19510	1.19890	1.18720	1.19750	12132	0	30
2005.07.11	1.19670	1.20910	1.19550	1.20750	12654	0	30
